user_id,item_id,score
116,13094,1.0
116,7631,1.0
116,15602,1.0
116,339,1.0
116,6519,1.0
116,51,1.0
116,230,0.0
116,13756,1.0
116,10263,1.0
116,53,1.0
116,5209,1.0
116,3860,1.0
116,13726,1.0
116,16262,0.0
116,9023,1.0
116,13968,0.0
116,5324,1.0
116,11853,1.0
116,11847,1.0
116,13211,1.0
116,13994,1.0
116,589,1.0
116,14774,1.0
116,13938,1.0
116,1947,1.0
116,8326,1.0
116,14817,0.0
116,4018,1.0
116,1789,1.0
116,3119,1.0
116,14013,1.0
116,2114,1.0
116,13676,1.0
116,2989,1.0
116,17428,1.0
116,258,0.0
116,443,0.0
116,15421,1.0
116,17304,1.0
116,11503,1.0
116,15839,1.0
116,14295,0.0
116,14790,1.0
116,15759,1.0
116,3911,1.0
116,13954,0.0
116,5448,1.0
116,13207,1.0
116,12972,1.0
116,13193,1.0
116,16487,1.0
116,13679,1.0
116,11831,1.0
116,8932,1.0
116,8300,0.0
116,14969,1.0
116,2745,1.0
116,57,1.0
116,8785,1.0
116,590,0.0
116,7,1.0
116,14888,1.0
116,13948,0.0
116,15171,1.0
116,13189,1.0
116,14500,1.0
116,15268,1.0
116,5479,1.0
116,15893,1.0
116,15267,1.0
116,14685,0.0
116,14041,0.0
116,3998,1.0
116,3990,0.0
116,14709,1.0
116,2968,1.0
116,15720,1.0
116,761,1.0
116,6480,1.0
116,8058,1.0
116,3403,1.0
116,15510,1.0
116,1145,1.0
116,1448,1.0
116,14839,1.0
116,5652,1.0
116,1963,1.0
116,2477,1.0
116,12767,1.0
116,14898,1.0
116,14803,1.0
116,9024,1.0
116,1005,1.0
116,13181,0.0
116,3660,1.0
116,945,1.0
116,641,0.0
116,8847,1.0
116,10764,1.0
116,954,1.0
116,958,1.0
116,898,1.0
116,9206,1.0
116,4398,1.0
116,8355,1.0
116,16266,1.0
116,13162,0.0
116,7604,1.0
116,632,0.0
116,16384,1.0
116,11880,1.0
116,977,1.0
116,8635,1.0
116,14708,0.0
116,15329,1.0
116,13674,0.0
116,15661,1.0
116,15404,1.0
116,8241,1.0
117,16277,1.0
117,14868,0.0
117,5171,1.0
117,10246,1.0
117,14791,1.0
117,6273,1.0
117,3401,1.0
117,3906,1.0
117,2477,0.0
117,4437,1.0
117,404,1.0
117,11432,0.0
117,5454,1.0
117,7788,1.0
117,251,0.0
117,5842,1.0
117,395,1.0
117,2004,1.0
117,14265,1.0
117,176,0.0
117,15518,1.0
117,15880,1.0
117,3883,1.0
117,14802,1.0
117,850,0.0
117,10280,1.0
117,5183,1.0
117,1036,1.0
117,8877,1.0
117,2471,0.0
117,16396,1.0
117,14797,1.0
117,15648,1.0
117,104,1.0
117,9131,1.0
117,15742,0.0
117,9675,1.0
117,3870,1.0
117,12202,1.0
117,14045,0.0
117,1247,1.0
117,13994,1.0
117,4041,1.0
117,5818,1.0
117,2463,0.0
117,7876,0.0
117,13939,0.0
117,11433,1.0
117,13644,1.0
117,10273,1.0
117,14127,1.0
117,14801,1.0
117,15793,1.0
117,12317,1.0
117,3705,1.0
117,280,1.0
117,5076,1.0
117,635,0.0
117,4390,0.0
117,4784,1.0
117,130,1.0
117,487,1.0
117,8673,1.0
117,441,1.0
117,2470,0.0
117,10242,1.0
117,6481,1.0
117,14864,1.0
117,106,1.0
117,8107,1.0
117,9003,1.0
117,594,0.0
117,105,1.0
117,8729,1.0
117,14712,1.0
117,2730,0.0
117,14715,1.0
117,6488,1.0
117,2985,1.0
117,5899,1.0
117,10405,1.0
117,2796,1.0
117,11787,1.0
117,181,1.0
117,2012,1.0
117,7917,1.0
117,8196,1.0
117,3962,1.0
117,2815,1.0
117,5902,1.0
117,12566,1.0
117,4981,1.0
117,372,1.0
117,14863,1.0
117,9419,1.0
117,2767,1.0
117,13032,1.0
117,12328,1.0
117,660,1.0
117,5871,1.0
117,9707,1.0
117,15221,1.0
117,6291,1.0
117,2510,0.0
117,4942,1.0
117,16411,1.0
117,13023,1.0
117,5010,1.0
117,1285,1.0
117,9645,0.0
117,8868,1.0
117,12994,1.0
117,8389,0.0
117,15723,0.0
117,15096,1.0
117,1339,1.0
117,15920,1.0
117,15649,1.0
117,7838,1.0
117,7855,0.0
117,8241,1.0
117,6212,1.0
117,11453,1.0
117,11777,1.0
117,3950,0.0
117,12935,1.0
117,2982,1.0
117,7878,1.0
117,9452,1.0
117,8248,1.0
117,4039,1.0
117,2468,1.0
117,1625,1.0
117,14057,1.0
117,10702,1.0
117,9430,1.0
117,4001,0.0
117,14011,1.0
117,8817,1.0
117,12812,1.0
117,12310,1.0
117,7884,1.0
117,3955,1.0
117,8388,1.0
117,13067,1.0
117,11437,1.0
117,1458,1.0
117,2786,1.0
117,14948,0.0
117,5064,0.0
117,11763,1.0
117,592,1.0
117,8637,0.0
117,4020,1.0
117,4718,1.0
117,3002,1.0
117,6414,1.0
117,12980,1.0
117,10248,1.0
117,1630,0.0
117,10837,1.0
117,8300,1.0
117,15783,1.0
117,7813,1.0
117,7483,1.0
117,7475,1.0
117,2506,1.0
117,15172,1.0
117,2734,1.0
117,4144,1.0
117,7449,1.0
117,2490,1.0
117,14266,1.0
117,11219,1.0
117,15197,1.0
117,11411,1.0
117,3104,1.0
117,14536,1.0
117,8317,1.0
117,690,1.0
117,5993,1.0
117,15726,1.0
117,1338,1.0
117,7833,1.0
117,967,1.0
117,15881,1.0
117,13931,0.0
117,4380,1.0
117,1011,1.0
117,1411,0.0
117,16084,1.0
117,6265,1.0
117,6462,1.0
117,14687,1.0
117,1298,1.0
117,5520,1.0
117,8254,0.0
117,13948,1.0
117,4988,0.0
117,1502,1.0
117,1426,1.0
117,15719,1.0
117,2507,1.0
117,1998,1.0
117,7933,1.0
117,9458,1.0
117,27,1.0
117,15822,1.0
117,11530,1.0
117,2348,1.0
117,1501,0.0
117,14704,1.0
117,12984,1.0
117,14871,1.0
117,1351,1.0
117,121,1.0
117,2788,1.0
117,697,0.0
117,14270,1.0
117,2055,0.0
117,14907,0.0
117,14692,1.0
117,7473,1.0
117,3404,1.0
117,8325,1.0
117,792,1.0
117,15805,0.0
117,3387,0.0
117,707,0.0
117,3018,1.0
117,5020,1.0
117,6467,1.0
117,10268,1.0
117,3909,1.0
117,795,1.0
117,4383,1.0
117,1598,1.0
117,2469,1.0
117,2515,1.0
117,8832,1.0
117,5681,1.0
117,803,1.0
117,2119,1.0
117,15069,1.0
117,1661,1.0
117,8233,1.0
117,3592,1.0
117,418,0.0
117,14711,1.0
117,4011,1.0
117,2974,0.0
117,3330,1.0
117,4003,1.0
117,13908,1.0
117,14926,0.0
117,101,1.0
117,7920,0.0
117,12710,1.0
117,15918,1.0
117,6204,1.0
117,1216,1.0
117,8305,1.0
117,329,1.0
117,8319,1.0
117,2488,0.0
117,7521,1.0
117,2996,1.0
117,15222,1.0
117,15882,1.0
117,3008,1.0
117,8253,1.0
117,2026,1.0
117,5154,1.0
117,8987,1.0
117,9690,0.0
117,15198,1.0
117,886,1.0
117,13018,1.0
117,4322,1.0
117,973,1.0
117,15650,1.0
117,9469,1.0
117,3920,1.0
117,13957,1.0
117,14105,1.0
117,2522,0.0
117,16382,1.0
117,2347,1.0
117,115,1.0
117,8935,1.0
117,767,1.0
117,2456,1.0
117,4584,1.0
117,8776,1.0
117,900,0.0
117,8911,1.0
117,2459,0.0
117,2958,1.0
117,1035,1.0
117,6708,1.0
117,10281,1.0
117,17309,1.0
117,10244,1.0
117,288,1.0
117,8182,1.0
117,1433,1.0
117,14049,1.0
117,1536,1.0
117,1372,1.0
117,5082,1.0
117,14869,1.0
117,2467,1.0
117,10247,1.0
117,2513,1.0
117,7922,1.0
117,15089,1.0
117,853,0.0
117,3542,1.0
117,15763,0.0
117,1509,1.0
117,15775,1.0
117,2840,0.0
117,1513,1.0
117,10269,1.0
117,16479,1.0
117,1376,1.0
117,8242,1.0
117,3314,1.0
117,9638,1.0
117,3639,1.0
117,5025,1.0
117,10903,1.0
117,12318,1.0
117,444,1.0
117,811,1.0
117,6267,1.0
117,15876,1.0
117,8984,1.0
117,2831,1.0
117,8777,1.0
117,15549,1.0
117,17318,1.0
117,119,1.0
117,11901,1.0
117,6508,1.0
117,14684,1.0
117,5061,1.0
117,14759,1.0
117,12433,1.0
117,14374,1.0
117,14267,1.0
117,3895,1.0
117,5879,0.0
117,15737,1.0
117,3987,0.0
117,14551,1.0
117,5901,1.0
117,8299,1.0
117,97,0.0
117,6492,1.0
117,2461,1.0
117,15716,0.0
117,5900,1.0
117,14870,1.0
117,15720,1.0
117,995,1.0
117,2036,1.0
117,14277,1.0
117,14419,1.0
117,3595,1.0
117,8798,1.0
117,8624,1.0
117,1727,1.0
117,3126,1.0
117,9170,1.0
117,4377,1.0
117,568,1.0
117,7906,1.0
117,1972,1.0
117,15747,1.0
117,2713,1.0
117,5938,1.0
117,2495,0.0
117,2465,1.0
117,11791,1.0
117,3998,1.0
117,2028,1.0
117,1937,1.0
117,12329,1.0
117,11733,1.0
117,2961,1.0
117,15732,0.0
117,3681,0.0
117,0,1.0
117,5350,1.0
117,14093,1.0
117,12947,1.0
117,3908,1.0
117,3856,1.0
117,15223,1.0
117,28,1.0
117,15028,1.0
117,2496,0.0
117,15896,0.0
117,7923,1.0
117,4695,1.0
117,15807,1.0
117,7809,0.0
117,3919,1.0
117,5847,1.0
117,15724,1.0
117,14708,1.0
117,15764,1.0
117,5824,1.0
117,3094,1.0
117,1027,1.0
117,7462,1.0
117,12526,1.0
117,2563,1.0
117,177,1.0
117,1251,1.0
117,12918,0.0
117,12462,1.0
117,998,1.0
117,15940,1.0
117,15703,1.0
117,14214,0.0
117,3116,1.0
117,14296,1.0
117,15900,0.0
117,16652,1.0
117,10271,1.0
117,650,0.0
117,132,1.0
117,12396,0.0
117,15524,0.0
117,13456,1.0
117,14698,1.0
117,1918,1.0
120,2498,0.0
120,14221,1.0
120,11235,0.0
120,365,1.0
120,15223,1.0
120,4397,0.0
120,15478,1.0
120,15221,1.0
120,14917,1.0
120,1464,1.0
120,3527,1.0
120,15396,1.0
120,14207,1.0
120,11263,1.0
120,15309,1.0
120,12737,1.0
120,14745,1.0
120,8791,1.0
120,3955,0.0
120,3934,0.0
120,784,0.0
120,2826,1.0
120,14279,1.0
120,6322,1.0
120,13463,1.0
120,11795,1.0
120,326,1.0
120,2350,1.0
120,14243,1.0
120,181,1.0
120,13475,1.0
120,5459,1.0
120,13468,1.0
120,8000,1.0
120,15562,1.0
120,1115,1.0
120,14063,0.0
120,5373,1.0
120,13469,1.0
120,737,0.0
120,1013,1.0
120,4375,0.0
120,8319,1.0
120,8050,1.0
120,12364,1.0
120,51,1.0
120,544,1.0
120,14267,0.0
120,6466,1.0
120,9168,1.0
120,11873,1.0
120,4379,1.0
120,1822,1.0
120,11377,1.0
120,852,1.0
120,12344,0.0
120,2805,1.0
120,14251,1.0
120,3943,1.0
120,5197,1.0
120,15480,1.0
120,11515,0.0
120,11425,0.0
120,15822,1.0
120,14204,1.0
120,3509,1.0
120,11876,1.0
120,15479,1.0
120,8963,1.0
120,13188,1.0
120,14864,1.0
120,3953,1.0
120,4039,1.0
120,984,1.0
120,8827,0.0
120,2470,1.0
120,10253,1.0
120,2981,1.0
120,434,1.0
120,1559,1.0
120,16093,0.0
120,14289,1.0
120,1512,1.0
120,14285,1.0
120,2007,1.0
120,2739,1.0
120,840,1.0
120,3118,1.0
120,1186,1.0
120,1937,1.0
120,5023,1.0
120,14257,0.0
120,13429,1.0
120,9128,1.0
120,319,1.0
120,3625,1.0
120,4504,1.0
120,14751,1.0
120,688,1.0
120,9151,1.0
120,480,1.0
120,12919,1.0
120,17388,1.0
120,7975,1.0
120,16256,1.0
120,8787,1.0
120,11514,0.0
120,1167,1.0
120,4997,1.0
120,4834,1.0
120,7616,0.0
120,7813,0.0
120,4371,1.0
120,4147,1.0
120,48,1.0
120,2810,0.0
120,2098,1.0
120,3942,1.0
120,14250,1.0
120,11019,1.0
120,10251,1.0
120,14750,1.0
120,12310,1.0
120,12396,1.0
120,17394,1.0
120,7935,1.0
120,14499,1.0
120,14940,0.0
120,4038,1.0
120,14803,1.0
120,14054,1.0
120,14708,1.0
120,5114,1.0
120,11229,0.0
120,2502,0.0
120,14223,1.0
120,2034,0.0
120,7827,1.0
120,3866,1.0
120,14921,1.0
120,4823,1.0
120,14779,1.0
120,15892,1.0
120,6286,1.0
120,2495,1.0
120,4399,1.0
120,1723,1.0
120,8800,1.0
120,12360,1.0
120,967,1.0
120,5535,1.0
120,14188,1.0
120,13467,1.0
120,14203,1.0
120,14290,1.0
120,11962,1.0
120,3025,1.0
120,4729,0.0
120,11506,1.0
120,788,0.0
120,15517,1.0
120,7977,1.0
120,8320,1.0
120,4956,1.0
120,278,1.0
120,4085,0.0
120,5108,1.0
120,15078,1.0
120,7625,1.0
120,12668,1.0
120,2023,0.0
120,2494,1.0
120,4384,0.0
120,11869,0.0
120,11881,1.0
120,3919,1.0
120,14798,1.0
120,141,1.0
120,7873,1.0
120,8832,1.0
120,7555,1.0
120,13474,1.0
120,15584,1.0
120,2492,1.0
120,2462,1.0
120,6198,1.0
120,14278,1.0
120,5468,1.0
120,1373,1.0
120,11511,1.0
120,14112,1.0
120,8794,1.0
120,11185,1.0
120,2118,1.0
120,2726,1.0
120,2583,1.0
120,5551,1.0
120,8242,1.0
120,14206,1.0
120,14268,1.0
120,7560,1.0
120,14787,0.0
120,3532,1.0
120,4684,1.0
120,5575,1.0
120,13191,1.0
120,15222,1.0
120,3883,1.0
120,1921,1.0
120,6208,1.0
120,11877,1.0
120,14049,1.0
120,262,1.0
120,13476,1.0
120,12739,1.0
120,4992,1.0
120,2459,0.0
120,9169,1.0
120,15686,1.0
120,15827,1.0
120,6256,1.0
120,13740,1.0
120,85,1.0
120,8033,1.0
120,14266,1.0
120,4116,1.0
120,5979,1.0
120,4381,1.0
120,15793,1.0
120,15876,1.0
120,2506,1.0
120,14216,1.0
120,14280,1.0
120,11862,1.0
120,8245,1.0
120,453,1.0
120,14029,1.0
120,40,0.0
120,14926,1.0
120,875,0.0
120,8305,1.0
120,6467,1.0
120,8698,1.0
120,7613,1.0
120,14906,1.0
120,14281,0.0
120,14055,0.0
120,8776,1.0
120,7511,1.0
120,6281,1.0
120,14208,1.0
120,2514,0.0
120,13440,1.0
120,31,0.0
120,10277,1.0
120,8173,1.0
120,462,0.0
120,2478,1.0
120,5107,1.0
120,13164,1.0
120,29,1.0
120,1575,0.0
120,87,1.0
120,9700,1.0
120,14443,0.0
120,3531,0.0
120,12368,1.0
120,12955,1.0
120,1412,1.0
120,14205,0.0
120,8850,1.0
120,15595,1.0
120,946,1.0
120,8864,1.0
120,1472,1.0
120,3925,1.0
120,2996,1.0
120,3418,1.0
120,2476,1.0
120,4716,1.0
120,14520,1.0
120,14104,1.0
120,8803,1.0
120,4676,1.0
120,11856,1.0
120,621,1.0
120,11438,1.0
120,3978,1.0
120,16,1.0
120,14480,1.0
120,3898,1.0
120,14261,1.0
120,12110,1.0
120,14065,1.0
120,12359,1.0
120,8148,1.0
120,1154,1.0
120,1913,0.0
120,1631,1.0
120,14265,1.0
120,4273,1.0
120,13971,1.0
120,13521,1.0
120,3873,1.0
120,14295,1.0
120,3007,1.0
120,15894,1.0
120,4660,1.0
120,1438,0.0
120,4687,0.0
120,14260,1.0
120,5061,1.0
120,14948,0.0
120,3239,1.0
120,930,1.0
120,10263,1.0
120,3670,1.0
120,14202,0.0
120,15816,1.0
120,16382,1.0
120,1519,1.0
120,222,1.0
120,14797,0.0
120,443,1.0
120,14252,0.0
120,888,1.0
120,15771,1.0
120,9124,1.0
120,324,1.0
120,14291,0.0
120,4652,0.0
120,14726,1.0
120,14614,1.0
120,6509,1.0
120,1,1.0
120,14269,0.0
120,10256,1.0
120,3867,0.0
120,8792,1.0
120,64,1.0
120,7933,1.0
120,169,0.0
120,14242,1.0
120,14802,1.0
120,657,1.0
120,13657,1.0
120,6473,1.0
120,11492,1.0
120,3068,1.0
120,607,0.0
120,14872,1.0
120,9372,1.0
120,15763,1.0
120,3996,1.0
120,14201,1.0
120,1504,1.0
120,8342,1.0
120,14045,0.0
120,14799,1.0
120,489,1.0
120,1950,1.0
120,12339,1.0
120,76,1.0
120,11808,1.0
120,2479,0.0
120,7568,1.0
120,14793,1.0
120,11250,1.0
120,2473,0.0
120,6482,1.0
120,2789,1.0
120,2493,0.0
120,1350,1.0
120,11435,1.0
120,1607,1.0
120,14241,0.0
120,14259,0.0
120,14214,0.0
120,16516,1.0
120,16409,1.0
120,2516,1.0
120,5133,1.0
120,517,1.0
120,3901,1.0
120,3912,1.0
120,15893,1.0
120,5606,1.0
120,5520,1.0
120,11504,1.0
120,2025,1.0
120,3868,1.0
120,10264,1.0
120,55,1.0
120,7949,0.0
120,4061,0.0
120,898,1.0
120,14481,1.0
120,4541,1.0
120,6744,1.0
120,1571,1.0
120,1096,1.0
120,2735,1.0
120,461,0.0
120,188,0.0
120,2471,0.0
120,4995,0.0
120,5045,1.0
120,13473,0.0
120,14760,1.0
120,11882,1.0
120,2523,0.0
120,16387,1.0
120,14222,1.0
120,14431,1.0
120,14709,1.0
120,8252,1.0
120,14390,1.0
120,15832,1.0
120,15828,1.0
120,3076,1.0
120,15794,0.0
120,5041,1.0
120,2021,1.0
120,14244,0.0
120,8325,1.0
120,1217,1.0
120,933,1.0
120,15737,1.0
120,14712,1.0
120,13439,0.0
120,3884,0.0
120,700,1.0
120,2993,1.0
120,12961,1.0
120,15395,1.0
120,3962,1.0
120,14220,0.0
120,4726,1.0
120,143,1.0
120,14876,1.0
120,14258,1.0
120,1658,1.0
120,1501,1.0
120,5436,1.0
120,7537,1.0
120,3903,1.0
120,10257,1.0
120,15394,1.0
120,46,1.0
120,7996,1.0
120,2487,1.0
120,3945,1.0
120,7818,1.0
120,4019,1.0
120,7869,1.0
120,11533,1.0
120,10759,1.0
120,14249,0.0
120,9126,1.0
120,43,1.0
120,10910,1.0
120,11183,1.0
120,1957,1.0
120,881,1.0
120,14044,1.0
120,10278,1.0
120,7824,1.0
120,1924,1.0
120,14253,1.0
120,367,0.0
120,10293,1.0
120,7839,0.0
120,743,1.0
120,1982,1.0
120,1262,1.0
120,1920,1.0
120,14404,1.0
120,13170,1.0
120,8020,1.0
120,2379,1.0
120,14800,1.0
120,3902,1.0
120,4055,1.0
120,3954,0.0
120,763,1.0
120,13176,1.0
120,2490,1.0
120,986,1.0
120,6469,1.0
120,14791,1.0
120,20,0.0
120,716,0.0
120,3854,1.0
120,14262,0.0
120,3977,1.0
120,6279,1.0
120,945,1.0
120,67,0.0
120,7617,1.0
120,4010,1.0
120,435,1.0
120,6121,1.0
124,13989,1.0
124,15837,1.0
124,14715,1.0
124,12674,1.0
124,12327,1.0
124,2459,0.0
124,3013,1.0
124,7801,1.0
124,3558,0.0
124,668,1.0
124,3894,1.0
124,14265,0.0
124,7903,1.0
124,15817,1.0
124,4741,0.0
124,8800,1.0
124,3657,1.0
124,12321,1.0
124,14774,1.0
124,2803,0.0
124,2481,1.0
124,3368,1.0
124,14844,1.0
124,2809,1.0
124,7855,1.0
124,12907,1.0
124,8249,1.0
124,3366,0.0
124,14743,1.0
124,2522,1.0
124,8968,1.0
124,6203,1.0
124,8252,0.0
124,3105,1.0
124,1039,0.0
124,5636,1.0
124,11105,1.0
124,13968,1.0
124,10282,1.0
124,3698,1.0
124,856,1.0
124,592,1.0
124,6055,1.0
124,4886,1.0
124,3032,1.0
124,14853,1.0
124,6121,1.0
124,772,0.0
124,4990,1.0
124,1583,0.0
124,15066,1.0
124,2517,0.0
124,2721,1.0
124,7455,1.0
124,2467,1.0
124,14390,1.0
124,3420,0.0
124,9435,1.0
124,14863,1.0
124,3854,0.0
124,7860,0.0
124,104,1.0
124,14072,0.0
124,4727,1.0
124,12732,1.0
124,5857,1.0
124,15326,1.0
124,4145,1.0
124,10270,1.0
124,113,0.0
124,992,1.0
124,8995,1.0
124,14990,0.0
124,8403,1.0
124,5204,1.0
124,12330,1.0
124,4019,1.0
124,122,1.0
124,91,1.0
124,15783,0.0
124,3233,0.0
124,14772,0.0
124,2125,1.0
124,82,1.0
124,14991,1.0
124,1015,1.0
124,2991,1.0
124,14119,1.0
124,2996,1.0
124,7894,1.0
124,2802,1.0
124,14042,1.0
124,12979,1.0
124,14214,0.0
124,9461,1.0
124,3402,1.0
124,7495,1.0
124,807,1.0
124,11309,1.0
124,12332,1.0
124,15230,1.0
124,13983,1.0
124,10383,0.0
124,2072,1.0
124,15850,1.0
124,14870,0.0
124,2516,0.0
124,1064,1.0
124,3346,0.0
124,15042,1.0
124,8241,1.0
124,3093,1.0
124,11428,1.0
124,10269,0.0
124,6272,1.0
124,9758,1.0
124,14779,0.0
124,2490,1.0
124,15832,1.0
124,14726,1.0
124,2030,1.0
124,5565,1.0
124,1578,1.0
124,14677,1.0
124,119,1.0
124,5003,1.0
124,14678,1.0
124,15829,1.0
124,6259,1.0
124,15719,0.0
124,1327,1.0
124,10687,1.0
124,246,1.0
124,15398,0.0
124,9336,1.0
124,8797,0.0
124,14063,1.0
124,14802,1.0
124,14956,1.0
124,5200,1.0
124,1934,0.0
124,3017,1.0
124,7488,1.0
124,5375,1.0
124,11762,1.0
124,270,1.0
124,7865,1.0
124,13094,1.0
124,8804,1.0
124,7873,0.0
124,6519,1.0
124,6211,1.0
124,3413,1.0
124,716,0.0
124,14974,1.0
124,15946,1.0
124,14064,0.0
124,481,1.0
124,1367,1.0
124,12964,1.0
124,77,1.0
124,9093,1.0
124,4393,0.0
124,80,0.0
124,15759,1.0
124,81,0.0
124,3998,1.0
124,311,1.0
124,9433,1.0
124,5259,0.0
124,15826,1.0
124,14043,0.0
124,10695,0.0
124,14020,1.0
124,14992,0.0
124,3856,0.0
124,14676,1.0
124,1964,1.0
124,6302,1.0
124,4721,0.0
124,15876,1.0
124,12990,1.0
124,1501,1.0
124,5823,1.0
124,2461,1.0
124,5598,1.0
124,2723,0.0
124,8908,1.0
124,8220,1.0
124,3986,1.0
124,4297,1.0
124,8038,0.0
124,5210,1.0
124,5480,1.0
124,8957,1.0
124,5103,1.0
124,14855,1.0
124,4371,1.0
124,1514,0.0
124,7963,1.0
124,1995,1.0
124,401,1.0
124,2832,0.0
124,2478,0.0
124,17574,1.0
124,14868,0.0
124,2246,1.0
124,14969,1.0
124,2585,1.0
124,11748,1.0
124,2515,1.0
124,7858,1.0
124,8048,1.0
124,6481,1.0
124,14409,1.0
124,15327,1.0
124,14876,1.0
124,15328,1.0
124,11765,1.0
124,4737,1.0
124,4000,1.0
124,11505,1.0
124,1969,0.0
124,14852,0.0
124,106,1.0
124,366,0.0
124,9458,1.0
124,15838,1.0
124,8981,1.0
124,14675,1.0
124,14044,1.0
124,14872,1.0
124,13053,1.0
124,8255,1.0
124,116,1.0
124,14508,1.0
124,3510,1.0
124,130,0.0
124,10894,1.0
124,15836,1.0
124,100,1.0
124,482,1.0
124,3966,1.0
124,4648,0.0
124,4626,1.0
124,6162,1.0
124,4380,1.0
124,4075,1.0
124,8881,0.0
124,5063,0.0
124,1058,1.0
124,5960,1.0
124,5080,1.0
124,9043,1.0
124,8358,1.0
124,14722,0.0
124,15690,1.0
124,10266,1.0
124,6492,1.0
124,2039,1.0
124,8326,1.0
124,5529,0.0
124,9042,1.0
124,14993,1.0
124,14994,1.0
124,15399,1.0
124,11802,1.0
124,5533,1.0
124,408,1.0
124,2519,0.0
124,296,1.0
124,15794,1.0
124,10303,1.0
124,4103,1.0
124,3050,1.0
124,123,1.0
124,5021,1.0
124,8954,1.0
124,14871,1.0
124,8253,1.0
124,313,1.0
124,5879,1.0
124,3014,1.0
124,1332,1.0
124,2026,0.0
124,66,1.0
124,3983,1.0
124,3509,1.0
124,10265,1.0
124,8962,1.0
124,12581,1.0
124,664,1.0
124,5174,1.0
124,6491,1.0
124,14241,1.0
124,11736,1.0
124,4020,1.0
124,8325,1.0
124,102,1.0
124,5849,1.0
124,245,0.0
124,1486,1.0
124,6086,0.0
124,14296,1.0
124,9041,1.0
124,4661,0.0
124,4032,1.0
124,12567,1.0
124,11437,1.0
124,1296,1.0
124,480,1.0
124,15373,1.0
124,297,1.0
124,6053,0.0
124,1339,1.0
124,3261,1.0
124,5120,0.0
124,15765,1.0
124,4001,0.0
124,2976,1.0
124,8911,1.0
124,15372,0.0
124,8875,1.0
124,132,0.0
124,985,1.0
124,4718,1.0
124,8058,1.0
124,1994,1.0
124,12337,1.0
124,6300,1.0
124,11499,1.0
124,2514,1.0
124,12037,1.0
124,13104,0.0
124,15866,0.0
124,10783,1.0
124,1986,1.0
124,126,1.0
124,11440,1.0
124,6270,0.0
124,17469,1.0
124,11434,1.0
124,8810,1.0
124,16381,1.0
124,8202,0.0
124,6268,1.0
124,15816,0.0
124,7793,0.0
124,118,1.0
124,2495,0.0
124,3081,0.0
124,1591,1.0
124,12600,1.0
124,8345,0.0
124,14257,1.0
124,607,1.0
124,6284,0.0
124,12769,0.0
124,6303,1.0
124,16408,1.0
124,6301,1.0
124,13152,1.0
124,3347,1.0
124,2484,1.0
124,15656,0.0
124,2473,0.0
124,3542,1.0
124,15924,1.0
124,5217,1.0
124,2471,0.0
124,16494,1.0
124,7807,1.0
124,1263,1.0
124,7835,1.0
124,4391,1.0
124,8297,1.0
124,1985,1.0
124,5883,1.0
124,2813,1.0
124,13659,1.0
124,12996,1.0
124,5033,1.0
124,7483,1.0
124,2746,1.0
124,2775,0.0
124,5822,0.0
124,7492,0.0
124,2982,1.0
124,3001,1.0
124,4010,1.0
124,8840,1.0
124,2766,1.0
124,3939,1.0
124,153,1.0
124,16264,1.0
124,10399,1.0
124,5954,1.0
124,1457,1.0
124,157,1.0
124,15822,1.0
124,332,1.0
124,14791,1.0
124,7829,1.0
124,10377,0.0
124,6501,1.0
124,12940,1.0
124,229,0.0
124,6289,1.0
124,4494,1.0
124,11441,1.0
124,8910,1.0
124,3890,1.0
124,1643,1.0
124,1957,1.0
124,6114,0.0
124,308,1.0
124,14014,1.0
124,108,1.0
124,988,1.0
124,1943,1.0
124,14933,1.0
124,6464,1.0
124,2035,1.0
124,1096,1.0
124,10779,1.0
124,10271,1.0
124,5997,1.0
124,6273,1.0
124,904,0.0
124,9468,1.0
124,14731,1.0
124,11185,1.0
124,1027,1.0
124,7515,1.0
124,2825,1.0
124,2054,0.0
124,10280,1.0
124,8984,0.0
124,483,1.0
124,15732,1.0
124,5164,1.0
124,7788,1.0
124,5193,1.0
124,3869,1.0
124,1515,1.0
124,8775,1.0
124,878,1.0
124,12033,1.0
124,6484,1.0
124,671,1.0
124,1464,1.0
124,9005,0.0
124,7843,1.0
124,15344,1.0
124,15863,1.0
124,158,1.0
124,15830,1.0
124,2081,1.0
124,5861,1.0
124,45,1.0
124,3494,1.0
124,16425,1.0
124,10325,1.0
124,1500,1.0
124,501,1.0
124,13899,1.0
124,10286,1.0
124,15167,1.0
124,13064,0.0
124,14068,1.0
124,595,0.0
124,1939,1.0
124,8792,1.0
124,6678,1.0
124,8298,1.0
124,8638,1.0
124,12934,1.0
124,9456,1.0
124,593,0.0
124,8796,1.0
124,14267,0.0
124,14029,0.0
124,2133,1.0
124,14025,0.0
124,3968,0.0
124,15038,0.0
124,14906,1.0
124,976,1.0
124,8050,1.0
124,8402,1.0
124,15893,1.0
124,5821,1.0
124,7917,0.0
124,4706,1.0
124,6124,1.0
124,1300,1.0
124,8972,0.0
124,7504,1.0
124,1319,1.0
124,14576,1.0
124,14266,1.0
124,4564,1.0
124,14172,1.0
124,8833,1.0
124,7902,1.0
124,12317,1.0
124,4117,1.0
124,1921,0.0
124,9427,0.0
124,14045,1.0
124,1503,1.0
124,2974,1.0
124,12460,1.0
124,15371,0.0
124,4054,1.0
